time,open,high,low,close,tick_volume,spread,symbol,timeframe
2024-09-30 18:45:00+00:00,0.6916,0.6922,0.69067,0.69075,1805,9.0,AUDUSD,45m
2024-09-30 19:30:00+00:00,0.69074,0.69168,0.69051,0.69132,1328,9.0,AUDUSD,45m
2024-09-30 20:00:00+00:00,0.69141,0.69156,0.69091,0.69133,1321,12.0,AUDUSD,2h
2024-09-30 20:00:00+00:00,0.69141,0.69156,0.691,0.69133,788,9.0,AUDUSD,1h
2024-09-30 20:15:00+00:00,0.69133,0.69156,0.69119,0.69133,484,9.0,AUDUSD,45m
2024-09-30 21:00:00+00:00,0.69128,0.69133,0.69091,0.69133,533,15.0,AUDUSD,1h
2024-09-30 21:00:00+00:00,0.69128,0.69128,0.69091,0.69117,419,38.0,AUDUSD,45m
2024-09-30 21:45:00+00:00,0.69116,0.69185,0.69115,0.69182,298,11.0,AUDUSD,45m
2024-09-30 22:00:00+00:00,0.69135,0.69192,0.69133,0.69164,401,9.0,AUDUSD,1h
2024-09-30 22:00:00+00:00,0.69135,0.69199,0.69133,0.69149,1023,9.0,AUDUSD,2h
2024-09-30 22:30:00+00:00,0.69182,0.69199,0.69155,0.69182,385,9.0,AUDUSD,45m
2024-09-30 23:00:00+00:00,0.69165,0.69199,0.69138,0.69149,622,9.0,AUDUSD,1h
2024-09-30 23:15:00+00:00,0.69182,0.69192,0.69138,0.69149,454,9.0,AUDUSD,45m
2024-10-01 00:00:00+00:00,0.69149,0.69157,0.69074,0.69121,1711,9.0,AUDUSD,1h
2024-10-01 00:00:00+00:00,0.69149,0.69157,0.69074,0.69098,1299,9.0,AUDUSD,45m
2024-10-01 00:00:00+00:00,0.69149,0.69342,0.69074,0.69326,3501,9.0,AUDUSD,2h
2024-10-01 00:45:00+00:00,0.69098,0.69199,0.69095,0.69173,1181,9.0,AUDUSD,45m
2024-10-01 01:00:00+00:00,0.69121,0.69342,0.6911,0.69326,1790,9.0,AUDUSD,1h
2024-10-01 01:30:00+00:00,0.69174,0.69342,0.69174,0.69259,1453,9.0,AUDUSD,45m
